pid,fnm,lnm,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,ta2t,ta2x,ta2y,ta2z,at1t,at1x,at1y,at1z,at2t,at2x,at2y,at2z,lr1t,lr1x,lr1y,lr1z,lr2t,lr2x,lr2y,lr2z,rl1t,rl1x,rl1y,rl1z,rl2t,rl2x,rl2y,rl2z,pl,spl,plr
203482,Kelly,Olynyk,83,314,0.170010021,0.016769125,3.62120333,0.429,-0.108206841,-0.021652293,8.118428183,12.6987398,-8.439948723,-0.155245827,9.486893947,8.232127278,0.371,0.24916792,-0.004948803,7.615961444,14.35196412,0.195,0.014720665,0.161385809,5.62165291,0.12,-0.16619904,0.194192191,4.595173949,NA,NA,NA,NA,0.311,0.363936781,0.036092251,7.096249264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128,-0.16369822,0.194781638,4.69554974,NA,NA,NA,NA,4.80486369,4.505986263,1.06632897
201573,Jerryd,Bayless,75,310,0.392039726,-0.58892602,2.76727703,0.563,-0.038084333,-0.037427437,8.823289746,10.73378052,-6.721751825,0.817013081,8.328540462,14.33197832,0.243,-0.097714807,0.069454537,4.587766971,17.09108001,0.325,0.14342706,0.032585958,5.913969018,0.223,-0.105317481,0.0527049,4.30155709,NA,NA,NA,NA,0.429,0.437138371,-0.080208115,7.535878065,NA,NA,NA,NA,0.449,0.419190975,-0.083869794,7.770481885,NA,NA,NA,NA,0.263,-0.067800339,0.075479753,4.886777754,NA,NA,NA,NA,6.76630323,6.096265038,1.109909623
202708,Norris,Cole,74,309,0.095814246,0.076260367,2.606278186,0.363,-0.001145818,-0.050535293,7.49586223,18.06667732,-8.541030538,0.47199107,15.91329165,9.321562708,0.281,0.403201669,-0.092396386,6.509172459,21.13053603,0.102,-0.253890229,0.157749926,4.001102261,0.113,-0.258465887,0.147971813,4.232297492,NA,NA,NA,NA,0.266,0.413717068,-0.095253524,6.368025879,NA,NA,NA,NA,0.267,0.413660556,-0.095262641,6.377602299,NA,NA,NA,NA,0.073,-0.202258522,0.169700978,3.410764368,NA,NA,NA,NA,5.215862901,4.892188724,1.066161425
203918,Rodney,Hood,80,306,0.085800449,-0.177503485,3.253249605,0.467,-0.004596316,0.025106357,8.789696366,14.29423505,-8.195664895,0.097106716,11.71096934,7.26073141,0.317,0.401912199,-0.059323423,7.483561417,19.25875676,0.121,-0.78709354,-0.3808464,4.700449648,0.131,-0.794192751,-0.389744137,4.892279772,NA,NA,NA,NA,0.352,0.448802764,-0.011037009,7.753835113,NA,NA,NA,NA,0.145,-0.778261743,-0.394541208,5.153237599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.373029828,5.540890277,1.150181561
201956,Omri,Casspi,NA,305,-0.538139273,0.162305154,3.304069645,0.371,-0.138143877,-6.47E-04,8.285064017,12.63864397,-2.743148085,-0.189196805,12.33590956,11.18088836,0.317,-0.098037697,0.014931096,7.659575405,19.04583699,0.113,-0.86878735,0.150861089,4.747455575,0.107,-0.869748797,0.151965608,4.633292081,NA,NA,NA,NA,0.334,-0.089090186,0.008861076,7.850341559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.202166108,4.999685448,1.04049868
2581,Steve,Blake,75,303,0.204455065,-0.076253914,2.998713131,0.463,0.009375187,-0.030074746,7.847663762,13.54302433,-7.255653878,0.750760405,11.41075605,8.710460675,0.387,0.367225076,-0.066450179,7.10819618,18.00646122,0.192,-0.20977485,0.201969967,4.797360895,0.139,-0.417471043,0.236677624,3.926895554,NA,NA,NA,NA,0.343,0.417283283,-0.053148492,6.709451718,NA,NA,NA,NA,0.376,0.388988636,-0.067585203,7.012148651,NA,NA,NA,NA,0.147,-0.412357311,0.23853951,4.038983795,NA,NA,NA,NA,5.517630774,4.85309292,1.136930792
201152,Thaddeus,Young,80,303,-0.909284214,-0.042447348,3.271557366,0.391,-0.020354071,0.003859649,8.285261487,14.05021464,-7.546199776,-0.559499896,11.83851174,9.542938177,0.31,0.363841451,0.095245499,7.432858805,18.20393458,0.114,-0.824079825,-0.092677541,5.019794746,0.058,-1.103830767,-0.155599637,4.069882941,NA,NA,NA,NA,0.289,0.381567268,0.122522571,7.231008251,NA,NA,NA,NA,0.069,-1.093232436,-0.158931296,4.241335749,NA,NA,NA,NA,0.252,0.310082248,0.140762933,6.861045281,NA,NA,NA,NA,5.550617871,5.092108615,1.090043102
203487,Michael,Carter-Williams,77,299,-0.271036902,-0.20617149,2.961714391,0.393,-0.047083253,0.062330967,8.26663568,13.77871708,-7.158715454,0.592706065,11.75816895,7.769316735,0.322,0.218557706,0.018291633,7.570563858,21.12720668,0.124,-0.625393141,0.006304064,4.633097502,0.09,-0.670051316,-0.022148106,3.942748463,NA,NA,NA,NA,0.318,0.21904099,0.016315617,7.539461558,NA,NA,NA,NA,0.267,0.132622023,0.002764899,7.062164265,NA,NA,NA,NA,0.178,-0.427512118,0.02276853,5.668868096,NA,NA,NA,NA,5.648906029,5.316431011,1.062537258
2564,Boris,Diaw,80,295,-0.161347416,0.29471078,3.654791982,0.448,0.005321649,-0.01183577,8.38785028,14.34941005,-7.268533824,0.2325341,12.37012178,7.876374741,0.214,0.113164722,0.054462519,6.287559173,17.85943258,0.102,-0.559006642,0.355210819,4.946741094,0.092,-0.564338815,0.381437508,4.769818702,NA,NA,NA,NA,0.307,0.401962307,-0.059010237,7.097077479,NA,NA,NA,NA,0.305,0.401851455,-0.059081211,7.079286951,NA,NA,NA,NA,0.072,-0.543253768,0.405907266,4.457060347,NA,NA,NA,NA,5.222798819,4.745902466,1.100485915
201961,Wayne,Ellington,76,294,0.031199969,0.047028101,3.109134128,0.468,-0.074662186,-0.008881077,8.354056691,13.81392857,-6.148685488,0.272694632,12.36705006,9.999176753,0.314,0.203092915,0.007869573,6.681451657,15.27790046,0.123,-0.426412548,0.096740423,4.156963762,0.135,-0.43369965,0.102771377,4.339458991,NA,NA,NA,NA,0.347,0.233470507,-0.007795506,7.01756944,NA,NA,NA,NA,0.029,-0.111335417,0.035327952,3.120055953,0.374,0.225654144,-0.013782718,7.299973696,0.154,-0.414816367,0.107315994,4.619127039,NA,NA,NA,NA,5.601000811,5.246288719,1.067612004
202711,Bojan,Bogdanovic,80,294,-1.021369424,0.083291385,3.68457336,0.388,0.015918777,-0.019516069,7.785209692,14.17176901,-6.975810185,0.899848131,12.30314522,7.69805075,0.306,0.283061951,-0.071183752,6.988645672,16.29063832,0.121,-0.938311352,0.104532754,5.035276396,0.057,-1.196602744,0.109674925,4.144111973,NA,NA,NA,NA,0.311,0.284084129,-0.069696211,7.027184739,NA,NA,NA,NA,0.294,0.27199901,-0.072826158,6.89573904,NA,NA,NA,NA,0.057,-1.196602744,0.109674925,4.144111973,NA,NA,NA,NA,4.641434221,4.231046503,1.096994377
201936,Tyreke,Evans,NA,293,-1.108164815,0.519773823,3.248294567,0.399,-0.006470473,-0.014735237,7.98772311,12.84853473,-6.693265235,0.950056991,10.92622702,5.835947237,0.257,0.136094891,0.009069352,6.93422213,19.40348801,0.111,-1.114555854,0.46290523,5.158716186,0.063,-1.322227596,0.549602709,4.26203809,NA,NA,NA,NA,0.315,0.261599547,-0.057284115,7.299035915,NA,NA,NA,NA,0.323,0.259674395,-0.058140377,7.35055739,NA,NA,NA,NA,0.049,-1.307168447,0.553503917,4.009471459,NA,NA,NA,NA,5.363765094,4.89506009,1.095750613
101111,Charlie,Villanueva,83,292,-0.874978712,-0.016604971,3.539873163,0.375,-0.004170951,0.001394094,8.273089506,14.94564257,-7.868051655,-0.424997561,12.6998178,7.865231871,0.294,0.311820557,0.033735936,7.477679089,20.69975645,0.106,-0.977981705,0.35608239,5.105054764,0.061,-1.118360746,0.254791089,4.236968699,NA,NA,NA,NA,0.294,0.311820557,0.033735936,7.477679089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129,-0.826255563,0.37047343,5.572144094,NA,NA,NA,NA,5.342532884,4.812688133,1.110093307
203145,Kent,Bazemore,76,292,-0.222243033,0.04329708,3.11735397,0.38,-0.024347089,0.095425537,8.456193418,15.57128732,-8.514565719,-1.218201739,12.9801057,10.30903079,0.307,0.43235421,0.17149525,7.604586545,21.33671709,0.114,-0.369254547,-0.046557108,4.796062606,0.065,-0.549209626,-0.061237461,3.849805977,NA,NA,NA,NA,0.267,0.51376218,0.188508073,7.173540559,NA,NA,NA,NA,0.077,-0.535141597,-0.063133562,4.049193532,NA,NA,NA,NA,0.274,0.511107446,0.189631004,7.253976944,NA,NA,NA,NA,5.773959615,5.342760226,1.080707232
101187,Alan,Anderson,78,286,-0.087696409,-0.20211315,3.177075796,0.432,-0.349816027,0.007360003,8.511975186,12.87410039,-3.270929182,-1.68731431,12.33679268,Inf,NA,NA,NA,NA,18.48680504,0.233,-0.37624251,0.238074861,5.505157017,0.133,-0.563145013,0.168462269,3.857255598,NA,NA,NA,NA,0.342,-0.233431987,0.155447743,7.296947329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233,-0.37624251,0.238074861,5.505157017,NA,NA,NA,NA,5.73682271,5.345440786,1.073217895
203471,Dennis,Schroder,73,284,2.648405396,-0.371811993,3.240975127,0.552,-0.113766481,0.052778822,6.923744778,13.87319942,-4.083851785,-0.466210496,13.25030054,11.79926741,0.443,0.031078397,0.12949999,5.58438175,12.37395168,0.386,-0.026737742,0.171760944,4.894003133,0.283,-0.156715291,0.237306597,3.7090424,NA,NA,NA,NA,0.465,0.036002678,0.113292349,5.844406449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,-0.152979202,0.238609117,3.586927063,NA,NA,NA,NA,6.587658388,4.623057769,1.42495697
201954,Darren,Collison,72,283,-0.233793006,0.361841074,2.876884666,0.473,0.003633606,-0.041413402,7.920839936,14.33853986,-8.498310627,1.202866078,11.48588504,10.22880474,0.405,0.424350299,-0.107298351,7.184669139,17.9373642,0.209,-0.319825454,0.467212986,4.617222003,0.138,-0.630416565,0.652125983,3.54005684,NA,NA,NA,NA,0.358,0.515295479,-0.102818721,6.689017182,NA,NA,NA,NA,0.382,0.491322893,-0.115608221,6.94774377,NA,NA,NA,NA,0.138,-0.630416565,0.652125983,3.54005684,NA,NA,NA,NA,5.780917091,5.065616481,1.14120702
2592,James,Jones,80,281,0.189970115,0.040614017,3.646391314,0.443,0.030124723,-0.035471969,8.692065754,15.849562,-8.800343436,0.581818656,13.16905683,11.66382767,0.36,0.556126025,-0.053249565,7.681768126,14.41889524,0.23,0.344742442,0.104396642,5.976096308,0.109,-0.127770888,0.200907989,4.388288118,NA,NA,NA,NA,0.317,0.640385837,-0.030886832,7.172455671,NA,NA,NA,NA,0.379,0.474886582,-0.055378477,7.903892571,NA,NA,NA,NA,0.135,-0.097932925,0.211346099,4.681715329,NA,NA,NA,NA,5.433579276,5.048779079,1.076216486
101127,Jarrett,Jack,75,279,-0.501596962,0.288390107,3.164175314,0.399,-0.03402849,-0.019624724,7.872521652,14.43042361,-7.58879646,-0.733337813,12.25191861,5.038067046,0.314,0.332553892,0.017506274,7.186029897,19.54914452,0.11,-0.746917567,0.330613232,4.94880812,0.071,-0.880531625,0.391408199,4.21575594,NA,NA,NA,NA,0.3,0.340900502,0.021739116,7.114388987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066,-0.878228592,0.392387655,4.131061223,NA,NA,NA,NA,5.214844106,4.741520712,1.09982523
203110,Draymond,Green,78,279,0.302838024,0.245881955,3.315130275,0.38,-0.044423456,6.79E-04,8.346204256,15.49117791,-7.34878034,0.620235228,13.62304404,11.37008935,0.307,0.325067979,-0.031861781,7.437092678,19.03673002,0.119,-0.013665391,0.337733379,4.784410085,0.077,-0.088244868,0.392985981,4.038175035,NA,NA,NA,NA,0.257,0.398188181,-0.011938387,6.839390548,NA,NA,NA,NA,0.297,0.34994742,-0.032800715,7.323167923,NA,NA,NA,NA,0.068,-0.083046436,0.395075637,3.909202889,NA,NA,NA,NA,5.358003654,5.049001936,1.061200555
202714,Shelvin,Mack,75,277,-0.253966862,0.059273966,3.112655901,0.382,0.014670368,-0.005830269,7.794978531,14.50574999,-7.885475228,0.189395539,12.17375014,9.857742774,0.308,0.429571031,1.64E-04,6.986713286,18.48011491,0.118,-0.274918825,0.296428907,4.602131109,0.063,-0.474377127,0.275137395,3.698132238,NA,NA,NA,NA,0.27,0.493522042,0.026320905,6.600680213,NA,NA,NA,NA,0.356,0.197194086,-0.007837018,7.484466319,NA,NA,NA,NA,0.098,-0.383205501,0.303210391,4.237836883,NA,NA,NA,NA,5.087095545,4.690474361,1.084558864
101110,Martell,Webster,79,274,0.055413353,-0.472099853,3.083948741,0.415,-0.178200886,-0.027781031,8.733563532,12.39608195,-5.128317158,0.743112386,11.2610388,Inf,NA,NA,NA,NA,20.17069469,0.205,-0.126807623,-0.019323266,5.618929268,0.111,-0.32223864,-0.060376442,3.925938734,NA,NA,NA,NA,0.296,0.060937613,-0.058093088,7.267736026,NA,NA,NA,NA,0.32,0.055486897,-0.05941609,7.593265785,NA,NA,NA,NA,0.176,-0.2145072,-0.013242323,5.039849925,NA,NA,NA,NA,5.940882989,5.671872893,1.047428795
951,Ray,Allen,77,267,0.207999333,-0.258835905,3.094102973,0.403,-0.186871502,0.075294744,8.581102084,9.379689939,-4.148493614,-0.906457198,8.363427494,8.338965564,0.395,-0.156043102,0.082804348,8.51431211,20.62875225,0.185,-0.328338961,0.194984541,5.632219942,0.125,-0.413917164,0.135170489,4.449181716,NA,NA,NA,NA,0.336,-0.064433048,0.145549787,7.997074003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212,-0.257572691,0.199886788,6.18378615,NA,NA,NA,NA,5.813342587,5.511327019,1.054799065
2034,Mike,Miller,80,267,-0.258638766,0.404689364,3.50738373,0.388,-0.016071591,0.004378434,8.051930353,14.79970123,-6.835766244,-0.089490008,13.12613606,9.018516316,0.307,0.266656585,0.019191912,7.192367802,16.14375294,0.118,-0.431478322,0.401767556,5.000997431,0.071,-0.568056555,0.48895531,4.280463853,NA,NA,NA,NA,0.296,0.269859092,0.024544908,7.092885889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064,-0.563407957,0.490453614,4.186498915,NA,NA,NA,NA,4.863411623,4.568587494,1.064532884
201177,Josh,McRoberts,NA,260,-0.673134884,-0.238341497,3.5875765,0.479,0.007013517,-0.017462181,7.771904597,14.14027952,-9.311087112,0.142964199,10.64099257,3.624815534,0.308,0.419858109,-0.0917262,6.555473561,14.71083959,0.116,-1.053540237,-0.524306274,4.82241157,0.095,-1.074293361,-0.515026924,4.517610418,NA,NA,NA,NA,0.358,0.531994449,-0.053657324,6.777942474,NA,NA,NA,NA,0.116,-1.053540237,-0.524306274,4.82241157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.226240363,4.244996012,1.231153186
201228,C.J.,Watson,74,256,-0.208779061,-0.00625791,2.908970611,0.376,-0.005776282,0.008947902,6.961588822,16.32787228,-7.473329256,-1.537785155,14.43551107,9.33350674,0.228,0.128536937,0.294155296,5.40486857,15.21787288,0.121,-0.564083363,0.427229512,4.125410711,0.09,-0.606308196,0.352310698,3.66703315,NA,NA,NA,NA,0.287,0.336847941,0.155084016,5.972113909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152,-0.453452085,0.455241368,4.581718806,NA,NA,NA,NA,4.657120004,4.0577279,1.14771619
203148,Brian,Roberts,73,256,0.467537584,0.108635902,2.795848346,0.375,-0.061560318,-0.062196839,7.712849974,14.69459579,-7.454215501,-0.529265871,12.65249756,8.931085737,0.302,0.267736178,-0.014851709,6.934536701,19.80238863,0.11,-0.053976865,0.2176986,4.161209164,0.135,-0.077354053,0.207564412,4.645292356,NA,NA,NA,NA,0.274,0.286427745,0.00933087,6.675929468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103,-0.039702961,0.218178564,4.022826258,NA,NA,NA,NA,5.22068366,4.94833643,1.055038139
203935,Marcus,Smart,75,253,0.168841434,0.105859154,2.438818152,0.466,0.015500086,0.003972896,8.402206172,13.04212292,-8.938061424,-0.64464596,9.475888347,6.618954712,0.313,0.489730676,0.160422639,7.153747535,24.24079582,0.187,-0.481301806,0.565167278,5.263618264,0.142,-0.699524489,0.600484864,4.243928723,NA,NA,NA,NA,0.353,0.596213945,0.066644535,7.45729369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155,-0.680284798,0.609356935,4.513817553,NA,NA,NA,NA,6.97622769,5.966229216,1.169285899
203143,Pablo,Prigioni,75,252,-0.148431074,0.123448759,3.437247573,0.289,0.006288377,0.004657624,6.898044509,14.57844893,-6.19004028,0.405375882,13.19281035,9.784687475,0.213,0.147673672,0.03192211,6.042013325,14.54118003,0.113,-0.253137068,0.213124984,4.835825083,0.066,-0.420023784,0.277184916,4.188568759,NA,NA,NA,NA,0.238,0.176835366,0.007803953,6.291484758,NA,NA,NA,NA,0.263,0.1364044,-0.001845835,6.568180857,NA,NA,NA,NA,0.068,-0.419783042,0.277444499,4.213224436,NA,NA,NA,NA,3.677668248,3.466289786,1.060981186
201950,Jrue,Holiday,75,250,-0.266586586,-0.155742532,3.028268799,0.38,0.030926251,-0.001104621,7.638577325,14.59381112,-7.337221951,0.663762206,12.59777428,8.295199832,0.308,0.289941613,0.002373787,6.894740599,18.35574046,0.121,-0.795143875,0.239575265,4.376143702,0.106,-0.80417118,0.207765205,4.103028402,NA,NA,NA,NA,0.307,0.29000371,0.00303354,6.886445399,NA,NA,NA,NA,0.349,0.205200426,-0.009774249,7.266683665,NA,NA,NA,NA,0.156,-0.703300389,0.275596379,4.984004197,NA,NA,NA,NA,5.256810168,4.622485421,1.137225905
201942,DeMar,DeRozan,78,248,-0.200762024,0.17233704,3.117497928,0.476,-0.056796814,-0.005423864,8.988826731,13.6623417,-8.676373598,1.759009689,10.40605626,7.590086696,0.398,0.445871072,-0.129807439,8.295136028,21.00402816,0.114,-0.699426377,0.461370147,4.803683929,0.093,-0.722376383,0.436991395,4.368338769,NA,NA,NA,NA,0.331,0.578893425,-0.123165159,7.754429173,NA,NA,NA,NA,0.366,0.543160149,-0.150562692,8.045297122,NA,NA,NA,NA,0.129,-0.657814144,0.46683738,5.115816634,NA,NA,NA,NA,6.658664216,5.875783083,1.133238604
203917,Nik,Stauskas,78,247,-0.374480708,0.042814246,3.304444592,0.288,-0.005473459,-0.028436021,7.685490251,16.09303954,-5.940209577,-0.599637204,14.94457317,11.15029976,0.221,0.14882622,0.017246978,6.831553381,18.98976113,0.109,-0.472864115,0.208313403,5.150494361,0.064,-0.687486744,0.24082216,4.330980589,NA,NA,NA,NA,0.236,0.1601803,0.005612483,7.000160493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075,-0.6716035,0.246101279,4.520342226,NA,NA,NA,NA,4.647525572,4.397135888,1.056943813
204060,Joe,Ingles,79,247,-0.032083085,-0.287207841,3.228899902,0.462,0.029471694,2.52E-04,8.141395082,14.2683321,-7.000376454,-0.778361373,12.40863344,6.750080657,0.301,0.395188552,-0.00752201,6.660096455,16.26185318,0.104,-0.459511078,-0.550326056,4.257509901,0.129,-0.491160461,-0.558879189,4.650590698,NA,NA,NA,NA,0.346,0.483530568,0.063135369,6.996649269,NA,NA,NA,NA,0.124,-0.489565847,-0.5595168,4.575718118,NA,NA,NA,NA,0.363,0.470734607,0.068397229,7.142569057,NA,NA,NA,NA,5.491707741,4.921283488,1.115909651
203100,Tony,Wroten,78,245,-0.351439178,-0.213478904,2.998778548,0.377,0.001436058,7.28E-05,7.826987623,14.07723724,-7.718030234,-0.489004698,11.76271619,8.142093069,0.307,0.28928728,0.059142505,7.141876579,19.90837792,0.116,-0.823518072,-0.275545515,4.548027501,0.1,-0.834576748,-0.293859772,4.232479364,NA,NA,NA,NA,0.302,0.290513254,0.063170958,7.101134877,NA,NA,NA,NA,0.074,-0.804742345,-0.306302862,3.766257049,NA,NA,NA,NA,0.278,0.262227871,0.073330702,6.897189207,NA,NA,NA,NA,5.375182289,4.845794892,1.109246761
202693,Markieff,Morris,80,244,-0.542185029,0.062380347,3.744289633,0.406,-0.057969556,0.011436622,8.066873751,14.37975651,-6.298836965,0.39777403,12.92067437,9.06395355,0.242,0.127150523,0.059473196,6.326255015,14.14006489,0.129,-0.506627497,0.246060072,5.045301186,0.07,-0.689709218,0.245865728,4.285330552,NA,NA,NA,NA,0.306,0.26320693,-0.005831194,6.939642278,NA,NA,NA,NA,0.328,0.248195352,-0.009650454,7.16199031,NA,NA,NA,NA,0.097,-0.646826267,0.267657288,4.604573312,NA,NA,NA,NA,4.65132136,4.349918774,1.069289245
202329,Al-Farouq,Aminu,80,240,-0.100142313,0.207426011,3.400602588,0.472,-0.021443374,-0.033262052,8.385789144,13.62277698,-7.22567722,0.124326357,11.54790822,6.324501932,0.311,0.527148365,-0.067406245,7.079483447,18.53320541,0.111,-0.375734429,0.467212256,4.676143863,0.098,-0.381273215,0.462041367,4.436638594,NA,NA,NA,NA,0.319,0.528712712,-0.073756368,7.130231077,NA,NA,NA,NA,0.362,0.488552534,-0.092601482,7.435475384,NA,NA,NA,NA,0.113,-0.373811607,0.467309359,4.713199723,NA,NA,NA,NA,5.525541931,4.991613894,1.106965011
202341,James,Anderson,78,239,-0.033965243,0.289714189,3.009185465,0.376,0.007796582,0.003946347,8.193686157,13.72466775,-6.604131965,-0.570394551,12.01776168,9.119144624,0.31,0.252725122,0.079330978,7.490187824,20.66700227,0.115,-0.432868039,0.438808933,4.621617308,0.097,-0.442589742,0.430297875,4.253971213,NA,NA,NA,NA,0.296,0.259065624,0.104459079,7.361574447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,-0.419898472,0.440293272,4.827443552,NA,NA,NA,NA,5.504150637,5.192538372,1.060011548
202682,Derrick,Williams,NA,237,-0.226151166,0.033981119,3.175874197,0.383,-0.052014828,0.012808913,8.549955292,15.3013335,-7.016479911,-0.749921149,13.57709228,8.447680891,0.307,0.242152583,0.104723723,7.724111788,21.0097796,0.115,-0.453227607,0.462859688,5.087342856,0.074,-0.54304214,0.376337941,4.267789145,NA,NA,NA,NA,0.294,0.247380724,0.129381026,7.613422392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144,-0.325285175,0.481542763,5.681152905,NA,NA,NA,NA,5.706964119,5.376943309,1.06137703
201586,Serge,Ibaka,84,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
202323,Evan,Turner,78,230,0.534160725,-0.382094992,2.64574965,0.415,-0.604553532,0.096927016,7.271444174,18.1110742,-2.153828679,-3.36715573,17.66449243,Inf,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,-0.416138525,0.429575415,4.947329821,NA,NA,NA,NA,5.139268101,4.787816002,1.073405515
203798,PJ,Hairston,78,230,-0.314443506,0.094420786,2.957987912,0.458,-0.022776603,0.004349888,8.728308697,14.58823383,-8.55698848,0.863442511,11.78341976,8.693094523,0.385,0.424428843,-0.03028851,7.986188337,23.47035936,0.189,-0.429187343,0.367884174,5.289245156,0.126,-0.746421516,0.41113237,4.021715461,NA,NA,NA,NA,0.345,0.50311971,-0.01391464,7.617867347,NA,NA,NA,NA,0.382,0.435301367,-0.030402559,7.960102219,NA,NA,NA,NA,0.143,-0.72281218,0.422102956,4.298566151,NA,NA,NA,NA,6.456028937,5.778389422,1.117271348
203115,Will,Barton,77,227,-0.344084022,0.180651778,2.955517456,0.392,-0.0431287,0.006114589,8.22776273,13.17467116,-8.497243234,-0.365395104,10.06157562,8.077469611,0.328,0.327930217,0.043315315,7.65426094,20.58728318,0.122,-0.339569304,0.29556303,4.909435161,0.068,-0.53597809,0.278413844,3.897350627,NA,NA,NA,NA,0.276,0.396576064,0.094531311,7.198614652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104,-0.439908342,0.299442685,4.542456939,NA,NA,NA,NA,5.583929807,5.283711533,1.056819581
2446,Rasual,Butler,NA,226,-0.108970352,-0.226178397,3.349311497,0.451,-0.029129784,-0.071712013,8.798928461,10.97831201,-7.07007818,-0.127776702,8.397678387,8.303872309,0.433,0.089015576,-0.069732502,8.64886231,15.95065851,0.218,-0.038461203,0.095931426,6.061538897,0.113,-0.437226859,0.119600231,4.514682658,NA,NA,NA,NA,0.328,0.408093839,-0.039901225,7.659748018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151,-0.374113449,0.143527744,5.027136332,NA,NA,NA,NA,5.808510921,5.45239025,1.065314597
201945,Gerald,Henderson,77,226,0.605971124,-0.06493455,3.322264422,0.428,-0.034318267,-0.004596951,8.529489358,16.66610489,-8.886066154,0.160118549,14.09862555,13.52051989,0.36,0.41196324,0.025401439,7.596720294,16.71121443,0.227,0.418178428,0.229680171,5.609220979,0.121,0.13711681,0.334327072,3.995714215,NA,NA,NA,NA,0.295,0.56298787,0.101882409,6.700891692,NA,NA,NA,NA,0.42,0.034744025,-0.005280935,8.417159627,NA,NA,NA,NA,0.137,0.146839473,0.339163854,4.201371705,NA,NA,NA,NA,5.743463652,5.246789748,1.094662437
203897,Zach,LaVine,78,222,0.351226526,0.058214383,3.043752934,0.464,-0.020360677,-0.002017868,8.417078799,15.29349884,-8.560800859,-0.095009338,12.67259912,8.406105914,0.387,0.34198474,0.022723288,7.627977869,21.04268745,0.194,-0.470289643,0.442813202,5.109966075,0.146,-0.605503431,0.46629591,4.180845075,NA,NA,NA,NA,0.371,0.350232651,0.034935682,7.4922978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159,-0.593808942,0.471081762,4.404459693,NA,NA,NA,NA,6.303843413,5.386495691,1.170305107
101109,Raymond,Felton,73,219,-0.217477121,0.1499986,3.005310941,0.39,-0.01088014,-0.041174103,8.030535242,14.39002505,-8.595127897,1.737763603,11.40950371,6.759957844,0.315,0.431940954,-0.157480466,7.369205254,21.08509164,0.117,-0.204423917,0.250492532,4.898711353,0.064,-0.419340586,0.304472161,3.882001619,NA,NA,NA,NA,0.268,0.508736354,-0.171889662,7.011534685,NA,NA,NA,NA,0.283,0.499985118,-0.177778282,7.140431084,NA,NA,NA,NA,0.076,-0.406966858,0.310447696,4.082213983,NA,NA,NA,NA,5.421512336,5.03310129,1.077171315
203085,Austin,Rivers,75,219,-0.706717363,0.140589179,3.054162682,0.362,2.36E-04,-0.009117306,8.084118736,11.71987547,-6.463273856,-1.033501935,9.721802598,6.485984334,0.302,0.148592181,0.092877542,7.600064467,20.84688456,0.113,-0.985284361,0.432257094,4.671300849,0.109,-0.986131064,0.42551712,4.587945282,NA,NA,NA,NA,0.315,0.159818994,0.06285619,7.68558478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138,-0.938502042,0.453938707,5.183248111,NA,NA,NA,NA,5.434314033,5.081599392,1.069410163
